csv_question_id;answer_text;answer_image;is_correct;explanation;;;;;
608;nemajú vyvinuté èe¾uste;;TRUE;;;;;;
608;majú holú kou;;TRUE;;;;;;
608;ijú v potokoch a moriach;;TRUE;;;;;;
609;Cnidaria;;FALSE;;;;;;
609;Polypovce;;TRUE;;;;;;
609;Medúzovce;;TRUE;;;;;;
609;Hydrozoa;;TRUE;;;;;;
609;Kokcídie;;FALSE;;;;;;
609;Scyphozoa;;TRUE;;;;;;
609;Mreovce;;FALSE;;;;;;
609;Koralovce;;TRUE;;;;;;
610;do podkmeòa Plášovce;;TRUE;;;;;;
610;do triedy Obojivelníky;;FALSE;;;;;;
610;do triedy Drsnokoce;;FALSE;;;;;;
610;do kmeòa Chordáty;;TRUE;;;;;;
610;do podkmeòa Tunicata;;TRUE;;;;;;
610;do podkmeòa Amphibia;;FALSE;;;;;;
610;do podkmeòa Vertebrata;;FALSE;;;;;;
610;do triedy Chondrichtyes;;FALSE;;;;;;
611;lykorúty;;FALSE;;;;;;
611;lupeòonôky;;TRUE;;;;;;
611;lastúrnièky;;TRUE;;;;;;
611;veslonôzky;;TRUE;;;;;;
611;kapronôky;;FALSE;;;;;;
611;všenôky;;FALSE;;;;;;
611;palièkonôky;;FALSE;;;;;;
611;klepetnièky;;FALSE;;;;;;
612;èrievièky;;FALSE;;;;;;
612;bièíkovce a vıtrusovce;;FALSE;;;;;;
612;vıtrusovce;;FALSE;;;;;;
612;meòavky;;FALSE;;;;;;
612;dierkavce a mreovce;;TRUE;;;;;;
612;infuzóriá;;FALSE;;;;;;
612;dierkavce;;TRUE;;;;;;
612;mreovce;;TRUE;;;;;;
613;vytvárajú larvy;;FALSE;;;;;;
613;nevytvárajú larvy;;TRUE;;;;;;
613;nevytvárajú plodové blany;;FALSE;;;;;;
613;vytvárajú plodové blany;;TRUE;;;;;;
613;patria sem suchozemské stavovce;;TRUE;;;;;;
613;patria sem ryby;;FALSE;;;;;;
613;patria sem obojivelníky;;FALSE;;;;;;
613;majú amniovú dutinu vyplnenú plodovou vodou;;TRUE;;;;;;
614;všetky bez vınimky sa skladajú z eukaryotickıch buniek;;TRUE;;;;;;
614;nie všetky sa skladajú z eukaryotickıch buniek;;FALSE;;;;;;
614;vıvojovo sú mladšie ne rastliny;;FALSE;;;;;;
614;ich pohlavne rozmnoovanie zabezpeèujú gaméty;;TRUE;;;;;;
614;sú konzumenti;;TRUE;;;;;;
614;všetky bez vınimky majú chloroplasty;;FALSE;;;;;;
614;môu sa vyivova autotrofné;;FALSE;;;;;;
614;vıvojovo sú staršie ako rastliny;;TRUE;;;;;;
615;majú štvordielne srdce;;FALSE;;;;;;
615;nemajú vyvinuté srdce;;TRUE;;;;;;
615;majú srdce zloené z jednej predsiene a komory;;FALSE;;;;;;
615;majú srdce zloené z dvoch predsieni a jednej komory;;FALSE;;;;;;
615;majú chordu zachovanú po cely ivot;;TRUE;;;;;;
615;majú vyvinuté srdce;;FALSE;;;;;;
615;majú zatvorenú cievnu sústavu;;TRUE;;;;;;
615;majú otvorenú cievnu sústavu;;FALSE;;;;;;
616;kmeòa Chordáty;;TRUE;;;;;;
616;kmeòa Acrania;;FALSE;;;;;;
616;podkmeòa Stavovce;;TRUE;;;;;;
616;kmeòa Echinodermata;;FALSE;;;;;;
616;kmeòa Stavovce;;FALSE;;;;;;
616;do triedy Kruhoústnice;;FALSE;;;;;;
616;podkmeòa Vertebrata;;TRUE;;;;;;
616;triedy Druhoústovce;;FALSE;;;;;;
617;je rozšírenı na všetkıch kontinentoch;;FALSE;;;;;;
617;patrí medzi vtáky;;FALSE;;;;;;
617;patrí do triedy Mammalia;;TRUE;;;;;;
617;patrí do triedy Aves;;FALSE;;;;;;
617;patri do podtriedy Vajcorodce;;TRUE;;;;;;
617;patri do podtriedy Placentovce;;FALSE;;;;;;
617;patri do kmeòa Chordáty;;TRUE;;;;;;
617;má erytrocyty bez jadra;;TRUE;;;;;;
618;kmeòa Vzdušnicovce;;FALSE;;;;;;
618;kmeòa Èlánkonoce;;TRUE;;;;;;
618;podkmeòa Klepietkavce;;FALSE;;;;;;
618;podkmeòa iabrovce;;TRUE;;;;;;
618;podkmeòa Branchiata;;TRUE;;;;;;
618;podkmeòa Tracheata;;FALSE;;;;;;
618;triedy Chelicerata;;FALSE;;;;;;
618;triedy Crustacea;;TRUE;;;;;;
619;patria k suchozemskım stavovcom;;TRUE;;;;;;
619;majú stálu teplotu tela;;FALSE;;;;;;
619;nemajú stálu teplotu tela;;TRUE;;;;;;
619;èas svojho vıvinu prekonávajú vo vode;;FALSE;;;;;;
619;dıchajú p¾úcami;;TRUE;;;;;;
619;ich vajíèka sa vyvíjajú na suchej zemi;;TRUE;;;;;;
619;môu ma vyvinuté aj tretie oko;;TRUE;;;;;;
619;patria k nim mloky;;FALSE;;;;;;
620;Pàhlivce;;TRUE;;;;;;
620;Nepàhlivce;;FALSE;;;;;;
620;Ploskavce;;FALSE;;;;;;
620;Acnidaria;;FALSE;;;;;;
620;Prvoústovce;;FALSE;;;;;;
620;Cnidaria;;TRUE;;;;;;
620;Hubky;;FALSE;;;;;;
620;Riasnièkovce;;FALSE;;;;;;
621;do kmeòa Stavovce;;FALSE;;;;;;
621;do kmeòa Bezèrepovce;;FALSE;;;;;;
621;do triedy Drsnokoce;;TRUE;;;;;;
621;do triedy Amphibia;;FALSE;;;;;;
621;do kmeòa Chordata;;TRUE;;;;;;
621;do triedy Ryby;;FALSE;;;;;;
621;do triedy Plazy;;FALSE;;;;;;
621;do podkmeòa Vertebrata;;TRUE;;;;;;
622;husi;;FALSE;;;;;;
622;kury;;TRUE;;;;;;
622;holuby;;TRUE;;;;;;
622;kivi;;FALSE;;;;;;
622;zúbkozobce;;TRUE;;;;;;
622;brodivce;;TRUE;;;;;;
622;dravce;;TRUE;;;;;;
622;èajky;;TRUE;;;;;;
623;Ulitníky;;FALSE;;;;;;
623;Hlavonoce;;TRUE;;;;;;
623;Cephalopoda;;TRUE;;;;;;
623;Lastúrniky;;FALSE;;;;;;
623;Schránkovce;;FALSE;;;;;;
623;Gastropoda;;FALSE;;;;;;
623;Hlístovce;;FALSE;;;;;;
623;Amphineura;;FALSE;;;;;;
624;Okrúhlovce;;FALSE;;;;;;
624;Ploskavce;;FALSE;;;;;;
624;Mäkkıše;;TRUE;;;;;;
624;Èlánkonoce;;FALSE;;;;;;
624;Mollusca;;TRUE;;;;;;
624;Obrúèkavce;;FALSE;;;;;;
624;Mammalia;;FALSE;;;;;;
624;Chordáty;;FALSE;;;;;;
625;mono deli na anamnia a amniota;;TRUE;;;;;;
625;majú mozog a miechu;;TRUE;;;;;;
625;vyvinuli sa z rıb;;FALSE;;;;;;
625;patria do triedy Cyclostomata;;FALSE;;;;;;
625;sú najdokonalejšie chordáty;;TRUE;;;;;;
625;najnišie triedy majú chordu;;TRUE;;;;;;
625;vyššie triedy majú chrbticu;;TRUE;;;;;;
625;u suchozemskıch stavovcov sa vyvíjajú larvy;;FALSE;;;;;;
626;¾aliovky;;TRUE;;;;;;
626;jeovky;;TRUE;;;;;;
626;hviezdovky;;TRUE;;;;;;
626;holotúrie;;TRUE;;;;;;
626;holometabolia;;FALSE;;;;;;
626;hemimetabolia;;FALSE;;;;;;
626;iabrovce;;FALSE;;;;;;
626;kôrovce;;FALSE;;;;;;
627;Hlísty;;FALSE;;;;;;
627;Motolice;;FALSE;;;;;;
627;Hlístovce;;FALSE;;;;;;
627;Rebrovky;;TRUE;;;;;;
627;Vírniky;;FALSE;;;;;;
627;Nitkovky;;FALSE;;;;;;
627;Pásomnice;;FALSE;;;;;;
627;Ploskulice;;FALSE;;;;;;
628;prvomäkkıše;;TRUE;;;;;;
628;druhomäkkıše;;FALSE;;;;;;
628;ulitníky;;TRUE;;;;;;
628;lastúrniky;;TRUE;;;;;;
628;schránkovce;;TRUE;;;;;;
628;okrúhlovce;;FALSE;;;;;;
628;hlavonoce;;TRUE;;;;;;
628;vírniky;;FALSE;;;;;;
629;Hlístovce;;TRUE;;;;;;
629;Nematoda;;TRUE;;;;;;
629;Ploskavce;;FALSE;;;;;;
629;Opaskovce;;FALSE;;;;;;
629;èervy;;TRUE;;;;;;
629;Mäkkıše;;FALSE;;;;;;
629;Plazy;;FALSE;;;;;;
629;Hlavonoce;;FALSE;;;;;;
630;zaraïujeme do kmeòa Obrúèkavce;;TRUE;;;;;;
630;zaraïujeme do triedy Obrúèkavce;;FALSE;;;;;;
630;ijú v pôde a vo vode;;TRUE;;;;;;
630;ijú väèšinou v mori;;FALSE;;;;;;
630;majú larvu trochofóru;;FALSE;;;;;;
630;majú sploštené telo;;FALSE;;;;;;
630;patria k nim pijavice;;FALSE;;;;;;
630;vytvárajú parapódiá;;FALSE;;;;;;
631;zaraïujeme do triedy Vtáky pravé;;FALSE;;;;;;
631;zaraïujeme do podtriedy Vtáky pravé;;TRUE;;;;;;
631;zaradujeme do triedy Aves;;TRUE;;;;;;
631;kàmia svoje mláïatá;;FALSE;;;;;;
631;nekàmia svoje mláïatá;;TRUE;;;;;;
631;zaradujeme do radu Brodivce;;FALSE;;;;;;
631;zaradujeme do podkmeòa Vertebrata;;TRUE;;;;;;
631;patria medzi Plavce;;FALSE;;;;;;
632;patri k úitkovım druhom hmyzu;;FALSE;;;;;;
632;je škodca zásob;;TRUE;;;;;;
632;patri medzi èmele;;FALSE;;;;;;
632;sa èasto vyskytuje v zanedbanıch domácnostiach;;TRUE;;;;;;
632;je cicavec;;FALSE;;;;;;
632;zaraïujeme ho k škodcom kultúrnych rastlín;;FALSE;;;;;;
632;je dôleitım ope¾ovaèom;;FALSE;;;;;;
632;a priadka morušová patria medzi úitkové druhy hmyzu;;FALSE;;;;;;
633;patrí k úitkovım druhom hmyzu;;FALSE;;;;;;
633;prenáša vírusové ochorenie tabaku;;TRUE;;;;;;
633;prenáša rakovinové ochorenie zemiakov;;FALSE;;;;;;
633;prenáša vírusové ochorenia uhoriek;;TRUE;;;;;;
633;patri k úitkovım druhom hmyzu;;FALSE;;;;;;
633;neprenáša iadne ochorenia;;FALSE;;;;;;
633;patri k škodcom zásob;;FALSE;;;;;;
633;prenáša vírusové ochorenia zemiakov;;TRUE;;;;;;
634;Cephalopoda;;FALSE;;;;;;
634;Plathelminthes;;TRUE;;;;;;
634;Meòavky;;FALSE;;;;;;
634;Hubky;;TRUE;;;;;;
634;Cnidaria;;TRUE;;;;;;
634;Polychaeta;;FALSE;;;;;;
634;Porifera;;TRUE;;;;;;
634;Mollusca;;TRUE;;;;;;
635;Cyclostomata;;TRUE;;;;;;
635;Tunicata;;FALSE;;;;;;
635;Drsnokoce;;TRUE;;;;;;
635;Bezèrepovce;;FALSE;;;;;;
635;Osteichtyes;;TRUE;;;;;;
635;Amphibia;;TRUE;;;;;;
635;Reptilia;;TRUE;;;;;;
635;Ascídie;;FALSE;;;;;;
636;patria do triedy Annelida;;FALSE;;;;;;
636;nièia škodce - napr. hmyz a hlodavce;;TRUE;;;;;;
636;sú zdrojom potravy;;TRUE;;;;;;
636;patria k po¾ovnej zveri;;TRUE;;;;;;
636;patria do triedy Aves;;TRUE;;;;;;
636;patria do kmeòa Aves;;FALSE;;;;;;
636;všetky majú zuby;;FALSE;;;;;;
636;patria k nim blanokrídlovce;;FALSE;;;;;;
637;Tunicata;;TRUE;;;;;;
637;Cephalochordata;;TRUE;;;;;;
637;Plášovce;;TRUE;;;;;;
637;Kopijovce;;TRUE;;;;;;
637;Stavovce;;TRUE;;;;;;
637;Vertebrata;;TRUE;;;;;;
637;Echinodermata;;FALSE;;;;;;
637;Drsnokoce;;FALSE;;;;;;
638;je to najpoèetnejší kmeò vôbec;;TRUE;;;;;;
638;ijú takmer vo všetkıch prostrediach;;TRUE;;;;;;
638;patria medzi ne aj parazity;;TRUE;;;;;;
638;ich vıvin je priamy alebo nepriamy;;TRUE;;;;;;
638;nepriamy typ ich vıvinu prebieha cez larválne štádium;;TRUE;;;;;;
638;je to najmenej poèetnı kmeò vôbec;;FALSE;;;;;;
638;ijú len vo vodnom prostredí;;FALSE;;;;;;
638;patria medzi ne aj hemosporídie;;FALSE;;;;;;
639;zelenuškovité;;TRUE;;;;;;
639;tipulovité;;TRUE;;;;;;
639;by¾omorovité;;TRUE;;;;;;
639;švolovité;;FALSE;;;;;;
639;rusovité;;FALSE;;;;;;
639;vosky;;TRUE;;;;;;
639;méry;;TRUE;;;;;;
639;mulice;;FALSE;;;;;;
640;Vírniky;;FALSE;;;;;;
640;Rotatoria;;FALSE;;;;;;
640;Hlístovce;;FALSE;;;;;;
640;Nematoda;;FALSE;;;;;;
640;Plathelminthes;;FALSE;;;;;;
640;Trematodes;;FALSE;;;;;;
640;Cestodes;;FALSE;;;;;;
640;Vírivky;;FALSE;;;;;;
641;za predchodcu vtákov pokladáme pravtáky;;TRUE;;;;;;
641;vèeliariky sú väèšinou stromovité vtáky;;FALSE;;;;;;
641;papagáje nekàmia svoje mláïatá;;FALSE;;;;;;
641;papagáje kàmia svoje mláïatá;;TRUE;;;;;;
641;datlovce ijú v pároch;;TRUE;;;;;;
641;lelky sú aktívne za šera;;TRUE;;;;;;
641;lelky sú pasívne za šera;;FALSE;;;;;;
641;lelky kàmia svoje mláïatá;;TRUE;;;;;;
642;sú ve¾mi bohatı a starı kmeò;;TRUE;;;;;;
642;ich telo je väèšinou zloené z hlavy, vnútornostného vaku a nohy;;TRUE;;;;;;
642;majú mäkké telo a slizovitú pokoku;;TRUE;;;;;;
642;väèšina dıcha iabrami;;TRUE;;;;;;
642;na vyluèovanie im slúia nefrídie;;TRUE;;;;;;
642;ich telo je väèšinou zloené z hlavy, kmeòa, stonky a nohy;;FALSE;;;;;;
642;väèšina dıcha p¾úcami;;FALSE;;;;;;
642;na vyluèovanie im slúia protonefrídie;;TRUE;;;;;;
643;Hmyzoravce;;TRUE;;;;;;
643;Netopiere;;TRUE;;;;;;
643;Slabozubce;;TRUE;;;;;;
643;Hlodavce;;TRUE;;;;;;
643;Mäsoravce;;TRUE;;;;;;
643;Plutvonoce;;FALSE;;;;;;
643;Vaèkovce;;FALSE;;;;;;
643;Vajcorodce;;TRUE;;;;;;
644;patria k hmyzu;;FALSE;;;;;;
644;nemajú krídla pokryté šupinami;;FALSE;;;;;;
644;majú krídla;;TRUE;;;;;;
644;majú larvy;;TRUE;;;;;;
644;ich larvy väèšinou nie sú škodlivé;;FALSE;;;;;;
644;majú ústne ústroje s dlhım cuciakom;;TRUE;;;;;;
644;majú krídla pokryté šupinami;;TRUE;;;;;;
644;majú larvy - húsenice;;TRUE;;;;;;
645;vèela nedonosená;;FALSE;;;;;;
645;potemník skladovı;;FALSE;;;;;;
645;vèela medonosná;;TRUE;;;;;;
645;ope¾ovaèe;;TRUE;;;;;;
645;zrniar èierny;;FALSE;;;;;;
645;priadka morušová;;TRUE;;;;;;
645;èmele;;TRUE;;;;;;
645;èrvotoè chlebovı;;FALSE;;;;;;
646;zrniar èierny;;TRUE;;;;;;
646;ope¾ovaèe;;FALSE;;;;;;
646;priadka morušová;;FALSE;;;;;;
646;èrvotoè chlebovı;;TRUE;;;;;;
646;víjaèka múèna;;TRUE;;;;;;
646;èmele;;FALSE;;;;;;
646;vèela medonosná;;FALSE;;;;;;
646;plocháè skladovı;;TRUE;;;;;;
647;keï' je spokojná - pradie;;FALSE;;;;;;
647;patrí k škodcom zásob;;FALSE;;;;;;
647;je motı¾;;TRUE;;;;;;
647;patri ku kmeòu èlánkonoce;;TRUE;;;;;;
647;jej húsenice pradú zámotky po zakuklení;;FALSE;;;;;;
647;jej húsenice pradú zámotky pred zakuklením;;TRUE;;;;;;
647;patri k podkmeòu Arthropoda;;FALSE;;;;;;
647;sa chová pre prirodzenı jemnı hodváb;;TRUE;;;;;;
648;Svalovec špirálovı;;FALSE;;;;;;
648;Háïatko repné;;TRUE;;;;;;
648;Maz¾avka pšenicová;;FALSE;;;;;;
648;Háïatko pšenièné;;TRUE;;;;;;
648;Motolica pšenièná;;FALSE;;;;;;
648;Pásomnica dlhodávkovaná;;FALSE;;;;;;
648;Sne kukurièná;;FALSE;;;;;;
648;Sne prasná;;FALSE;;;;;;
649;u èloveka;;FALSE;;;;;;
649;u vtákov;;TRUE;;;;;;
649;u veslonocov;;TRUE;;;;;;
649;u cicavcov;;FALSE;;;;;;
649;u kamzíkov;;FALSE;;;;;;
649;u zúbkozobcov;;TRUE;;;;;;
649;u primátov;;FALSE;;;;;;
649;u placentálií;;FALSE;;;;;;
650;endodermálny;;FALSE;;;;;;
650;ektodermálny;;FALSE;;;;;;
650;mezodermálny;;TRUE;;;;;;
650;mezenchımovı;;FALSE;;;;;;
650;mezogleovı;;FALSE;;;;;;
650;parenchımovı;;FALSE;;;;;;
650;sklerenchımovı;;FALSE;;;;;;
650;kolenchımovı;;FALSE;;;;;;
651;ve¾rıb;;TRUE;;;;;;
651;vtákov;;FALSE;;;;;;
651;placentálií;;TRUE;;;;;;
651;cicavcov;;TRUE;;;;;;
651;sys¾ov;;TRUE;;;;;;
651;zúbkozobcov;;FALSE;;;;;;
651;èloveka;;TRUE;;;;;;
651;netopierov;;TRUE;;;;;;
652;oxidy uhlíka;;FALSE;;;;;;
652;nitráty;;FALSE;;;;;;
652;amoniak;;TRUE;;;;;;
652;bielkoviny;;FALSE;;;;;;
652;nitrozamíny;;FALSE;;;;;;
652;NH3;;TRUE;;;;;;
652;CO2;;FALSE;;;;;;
652;amíny;;FALSE;;;;;;
653;veverice;;TRUE;;;;;;
653;kôò;;TRUE;;;;;;
653;jeleò;;TRUE;;;;;;
653;èlovek;;TRUE;;;;;;
653;daltonici;;FALSE;;;;;;
653;ovca;;TRUE;;;;;;
653;irafa;;TRUE;;;;;;
653;morèatá;;TRUE;;;;;;
654;tyèinky;;TRUE;;;;;;
654;Purkynìho bunky;;FALSE;;;;;;
654;èapíky;;FALSE;;;;;;
654;neurity;;FALSE;;;;;;
654;tyèinky a èapíky;;FALSE;;;;;;
654;bunky Itej škvrny;;FALSE;;;;;;
654;dendrity èapíkov;;FALSE;;;;;;
654;bunky svetlocitlivej škvrny;;FALSE;;;;;;
655;hormón hypofızy;;TRUE;;;;;;
655;hormón predného laloku hypofızy;;FALSE;;;;;;
655;hormón stredného laloku hypofızy;;TRUE;;;;;;
655;hormón zadného laloku hypofızy;;FALSE;;;;;;
655;hormón predného laloku podmozgovej ¾azy;;FALSE;;;;;;
655;hormón stredného laloku podmozgovej ¾azy;;TRUE;;;;;;
655;hormón zadného laloku podmozgovej ¾azy;;FALSE;;;;;;
655;hormón šuškovitého telieska;;FALSE;;;;;;
656;èreve;;FALSE;;;;;;
656;cytoplazme krvnıch buniek;;FALSE;;;;;;
656;peèeni;;TRUE;;;;;;
656;kostnej dreni;;FALSE;;;;;;
656;slezine;;FALSE;;;;;;
656;najväèšej ¾aze s vnútornou sekréciou;;FALSE;;;;;;
656;najväèšej ¾aze organizmu;;TRUE;;;;;;
656;krvnej plazme;;FALSE;;;;;;
657;vnútorné dıchanie;;FALSE;;;;;;
657;transpirácia;;FALSE;;;;;;
657;ventilácia p¾úc;;TRUE;;;;;;
657;p¾úcny kolobeh;;FALSE;;;;;;
657;vonkajšie dıchanie;;FALSE;;;;;;
657;expirácia;;FALSE;;;;;;
657;minútovı obeh plynov;;FALSE;;;;;;
657;ektotermné dıchanie;;FALSE;;;;;;
658;bachor;;TRUE;;;;;;
658;èepiec;;TRUE;;;;;;
658;kniha;;TRUE;;;;;;
658;slez;;TRUE;;;;;;
658;hrvo¾;;FALSE;;;;;;
658;kloaka;;FALSE;;;;;;
658;nefrón;;FALSE;;;;;;
658;šál;;FALSE;;;;;;
659;osmóza;;FALSE;;;;;;
659;difúzia;;FALSE;;;;;;
659;filtrácia;;FALSE;;;;;;
659;diapedéza;;TRUE;;;;;;
659;translácia;;FALSE;;;;;;
659;fagocytóza;;FALSE;;;;;;
659;endocytóza;;FALSE;;;;;;
659;exocytóza;;FALSE;;;;;;
660;emócie;;FALSE;;;;;;
660;inštinkty;;TRUE;;;;;;
660;podmienené reflexy;;FALSE;;;;;;
660;pamäové stopy;;FALSE;;;;;;
660;inbríding;;FALSE;;;;;;
660;panmixia;;FALSE;;;;;;
660;etika;;FALSE;;;;;;
660;estetika;;FALSE;;;;;;
661;zmena koncentrácie iónov NaCI v nervovom vlákne;;FALSE;;;;;;
661;pohyb soli draslíka smerom k jadru bunky;;FALSE;;;;;;
661;pohyb iónov Na+ cez membránu nervovej bunky;;TRUE;;;;;;
661;pohyb iónov K+ cez membránu nervovej bunky;;TRUE;;;;;;
661;zmení sa priepustnos membrány pre ióny K+ Na+;;TRUE;;;;;;
661;koncentrácia nervového vlákna;;FALSE;;;;;;
661;dilatácia nervového vlákna;;FALSE;;;;;;
661;akènı potenciál;;TRUE;;;;;;
662;Motolice;;FALSE;;;;;;
662;Pásomnice;;FALSE;;;;;;
662;Ploskulice;;TRUE;;;;;;
662;Mihule;;FALSE;;;;;;
662;Turbellaria;;TRUE;;;;;;
662;Rebrovky;;FALSE;;;;;;
662;Okrúhlovce;;FALSE;;;;;;
662;Máloštetinovce;;FALSE;;;;;;
663;v hladkej svalovine steny vnútornıch orgánov;;FALSE;;;;;;
663;v svalovine ciev;;FALSE;;;;;;
663;v kostrovıch svaloch;;TRUE;;;;;;
663;v ¾azách s vnútornım a vonkajším vyluèovaním;;FALSE;;;;;;
663;uprostred svalového vlákna na jednoduchej synapsii;;TRUE;;;;;;
663;uprostred svalového vlákna na nervovosvalovej platnièke;;TRUE;;;;;;
663;v hladkej svalovine kostrovıch svalov;;FALSE;;;;;;
663;v prieène pruhovanej svalovine kostrovıch svalov;;TRUE;;;;;;
664;fruktóza;;FALSE;;;;;;
664;glykogén;;TRUE;;;;;;
664;celulóza;;FALSE;;;;;;
664;ribóza;;FALSE;;;;;;
664;ivoèíšny škrob;;TRUE;;;;;;
664;polysacharid ivoèíšnych buniek;;TRUE;;;;;;
664;pektín;;FALSE;;;;;;
664;chitín;;FALSE;;;;;;
665;protozoí;;TRUE;;;;;;
665;ploskavcov;;TRUE;;;;;;
665;obrúèkavcov;;FALSE;;;;;;
665;vtákov;;FALSE;;;;;;
665;bièíkovcov;;TRUE;;;;;;
665;èlánkonocov;;FALSE;;;;;;
665;koreòonocov;;TRUE;;;;;;
665;cicavcov;;FALSE;;;;;;
666;u pàhlivcov;;FALSE;;;;;;
666;u nepàhlivcov;;FALSE;;;;;;
666;u obrúèkavcov;;TRUE;;;;;;
666;u jednobunkovıch organizmov;;FALSE;;;;;;
666;u ploskavcov;;FALSE;;;;;;
666;u èlánkonocov;;FALSE;;;;;;
666;u Annelida;;TRUE;;;;;;
666;u Plathelminthes;;FALSE;;;;;;
667;erytrocyty;;FALSE;;;;;;
667;meòavky;;TRUE;;;;;;
667;biele krvinky;;TRUE;;;;;;
667;fagocyty;;TRUE;;;;;;
667;niektoré trombocyty;;FALSE;;;;;;
667;hemosporídie;;FALSE;;;;;;
667;bakteriofágy;;FALSE;;;;;;
667;niektoré leukocyty;;TRUE;;;;;;
668;u ploskavcov;;TRUE;;;;;;
668;u ostnatokocov;;FALSE;;;;;;
668;u mäkkıšov;;TRUE;;;;;;
668;u polypovcov;;FALSE;;;;;;
668;u ascídií;;FALSE;;;;;;
668;u pàhlivcov;;FALSE;;;;;;
668;u obojivelníkov;;FALSE;;;;;;
668;u hemosporídií;;FALSE;;;;;;
669;nemajú hlavové konèatiny;;FALSE;;;;;;
669;dva páry;;FALSE;;;;;;
669;šes párov;;FALSE;;;;;;
669;pät párov;;TRUE;;;;;;
669;štyri páry;;FALSE;;;;;;
669;jeden pár;;FALSE;;;;;;
669;sedem párov;;FALSE;;;;;;
669;tri páry;;FALSE;;;;;;
670;gangliovú;;FALSE;;;;;;
670;rúrkovú;;FALSE;;;;;;
670;difúznu;;TRUE;;;;;;
670;rozptılenú;;TRUE;;;;;;
670;lúèovito súmernú;;FALSE;;;;;;
670;radiálnu;;FALSE;;;;;;
670;obojstranne súmernú;;FALSE;;;;;;
670;rebríèková;;FALSE;;;;;;
671;efektorové bunky;;FALSE;;;;;;
671;receptory;;TRUE;;;;;;
671;inhibítory;;FALSE;;;;;;
671;reflexnı oblúk;;FALSE;;;;;;
671;špecializované zmyslové bunky alebo zakonèenia dostredivıch nervovıch vlákien;;TRUE;;;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vonkajšieho prostredia na signál ( zmenu elektrického potenciálu na bunkovej membráne);;TRUE;;;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vnútorného prostredia na signál ( zmenu elektrického potenciálu na bunkovej membráne);;TRUE;;;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vonkajšieho prostredia na signál ( zmenu osmotického potenciálu na bunkovej membráne);;FALSE;;;;;;
672;mikroorganizmy;;TRUE;;;;;;
672;prachové èiastoèky;;TRUE;;;;;;
672;toxíny;;TRUE;;;;;;
672;aglutiníny;;FALSE;;;;;;
672;vzruchy;;FALSE;;;;;;
672;pachy;;FALSE;;;;;;
672;vône;;FALSE;;;;;;
672;vitamíny;;FALSE;;;;;;
673;systolou a diastolou;;TRUE;;;;;;
673;pulzom;;FALSE;;;;;;
673;rytmickım zmršovaním a ochabovaním srdca;;TRUE;;;;;;
673;rytmickım zmršovaním a ochabovaním kostrovıch svalov;;FALSE;;;;;;
673;rytmickım zmršovaním a ochabovaním ciev distribuènej sústavy;;FALSE;;;;;;
673;oblièkami;;FALSE;;;;;;
673;peèenou;;FALSE;;;;;;
673;peristaltikou èriev;;FALSE;;;;;;
674;glykoproteín;;FALSE;;;;;;
674;pektín;;FALSE;;;;;;
674;fykocyanin;;FALSE;;;;;;
674;chitín;;TRUE;;;;;;
674;tunicín;;FALSE;;;;;;
674;mureín;;FALSE;;;;;;
674;chinín;;FALSE;;;;;;
674;pykoerytrín;;FALSE;;;;;;
675;pozdånymi;;TRUE;;;;;;
675;prieènymi;;FALSE;;;;;;
675;okrunımi;;TRUE;;;;;;
675;nemajú svaly;;FALSE;;;;;;
675;mezenchymatóznymi;;FALSE;;;;;;
675;parenchymatóznymi;;FALSE;;;;;;
675;prieèene pruhovanımi;;FALSE;;;;;;
675;krúkovımi;;FALSE;;;;;;
676;chemoreceptory;;FALSE;;;;;;
676;rádioreceptory;;FALSE;;;;;;
676;interoreceptory;;TRUE;;;;;;
676;mechanoreceptory;;FALSE;;;;;;
676;exteroreceptory;;TRUE;;;;;;
676;membránové receptory;;FALSE;;;;;;
676;mezoreceptory;;FALSE;;;;;;
676;mixoreceptory;;FALSE;;;;;;
677;lievikovité;;FALSE;;;;;;
677;plamienkové;;TRUE;;;;;;
677;oblièkové;;FALSE;;;;;;
677;kåbovité;;FALSE;;;;;;
677;plameòové;;FALSE;;;;;;
677;epitelové;;FALSE;;;;;;
677;gangliové;;FALSE;;;;;;
677;obrúèkové;;FALSE;;;;;;
678;rytmus dıchania;;TRUE;;;;;;
678;rytmus èinností srdca;;TRUE;;;;;;
678;rytmická aktivita nervovej sústavy;;TRUE;;;;;;
678;sahy hladkıch svalov;;TRUE;;;;;;
678;rytmus striedania svetla a tmy;;FALSE;;;;;;
678;rytmus striedania prílivu a odlivu;;FALSE;;;;;;
678;rytmus striedania mesaènıch fáz;;FALSE;;;;;;
678;rytmus striedania roènıch období;;FALSE;;;;;;
679;sladkovodné lastúrniky;;FALSE;;;;;;
679;èlánkonoce;;TRUE;;;;;;
679;morské lastúrniky;;FALSE;;;;;;
679;hlavonoce;;FALSE;;;;;;
679;sépie;;FALSE;;;;;;
679;chobotnice;;FALSE;;;;;;
679;vèely;;TRUE;;;;;;
679;osy;;TRUE;;;;;;
